message_statistics_mean_words_per_line,message_statistics_median_words_per_line,message_statistics_stdev_words_per_line,message_statistics_mean_characters_per_line,message_statistics_median_characters_per_line,message_statistics_stdev_characters_per_line,word_statistics_mean_word_length,word_statistics_median_word_length,word_statistics_stdev_word_length,word_statistics_unique_words,word_statistics_fraction_one_letter_words,word_statistics_fraction_words_over_8_letters,capitalization_statistics_fraction_lowercase_messages,capitalization_statistics_fraction_uppercase_messages,capitalization_statistics_fraction_titlecase_messages,capitalization_statistics_mean_capital_letters_per_message,capitalization_statistics_fraction_messages_starting_uppercase,capitalization_statistics_fraction_all_caps_messages,punctuation_statistics_period_frequency,punctuation_statistics_comma_frequency,punctuation_statistics_question_mark_frequency,punctuation_statistics_exclamation_mark_frequency,punctuation_statistics_double_period_frequency,punctuation_statistics_double_comma_frequency,punctuation_statistics_double_question_mark_frequency,punctuation_statistics_double_exclamation_mark_frequency,punctuation_statistics_triple_period_frequency,punctuation_statistics_triple_comma_frequency,punctuation_statistics_triple_question_mark_frequency,punctuation_statistics_triple_exclamation_mark_frequency,character_repetition_statistics_elongated_word_frequency,character_repetition_statistics_average_repeated_character_length,internet_slang_statistics_lol_frequency,internet_slang_statistics_mta_frequency,internet_slang_statistics_mtx_frequency,internet_slang_statistics_lmao_frequency,internet_slang_statistics_lmfao_frequency,internet_slang_statistics_loam_frequency,internet_slang_statistics_fr_frequency,internet_slang_statistics_ngl_frequency,internet_slang_statistics_idk_frequency,internet_slang_statistics_imo_frequency,internet_slang_statistics_tbh_frequency,internet_slang_statistics_bro_frequency,internet_slang_statistics_rn_frequency,internet_slang_statistics_btw_frequency,internet_slang_statistics_ik_frequency,internet_slang_statistics_idgaf_frequency,internet_slang_statistics_u_frequency,internet_slang_statistics_ur_frequency,internet_slang_statistics_fuck_frequency,internet_slang_statistics_shit_frequency,internet_slang_statistics_nigga_frequency,internet_slang_statistics_nigger_frequency,internet_slang_statistics_fag_frequency,internet_slang_statistics_newfag_frequency,internet_slang_statistics_oldfag_frequency,internet_slang_statistics_bitch_frequency,internet_slang_statistics_cunt_frequency,internet_slang_statistics_ass_frequency,internet_slang_statistics_faggot_frequency,internet_slang_statistics_cock_frequency,internet_slang_statistics_dick_frequency,internet_slang_statistics_emoticon_frequency
4.448814746474365,3.0,4.613656303550267,21.65370638850709,16.0,24.584138504227994,4.005556235808667,4.0,2.3655054135743234,33677,0.07265318046971836,0.035876549097447336,0.8140780629248179,0.026251623957372294,0.016258402214230572,0.8032893374253921,0.11660484645365367,0.026251623957372294,0.002336969519658948,0.001875476739080792,0.004104605307312427,0.002570105449334181,0.00047063536605561644,1.7246240787027003e-05,0.00022794127883576655,0.0001772414866425787,0.00032954864925572084,1.18438039139824e-05,9.57893614797524e-05,8.810127823734277e-05,0.004389780736520785,5.444727891156463,0.004549819231686333,0.00025026153941995173,0.00020085368185206428,0.0013640865024177628,0.00018259425622914934,4.1889270546687204e-05,0.0006154500518782504,0.00017937200464863496,0.0017819051240244633,3.5444767385658403e-05,0.000292150809966639,0.0020300184957240722,0.0007937479726667139,0.0005252270076238473,0.0002942989776869819,1.9333509483086402e-05,0.007757033638158333,0.0019344250321688117,0.0022888727060253957,0.0021180933722581325,0.0008463780818151158,0.001099861872815582,0.00012029739233920427,0.00022018719133515068,0.00022126127519532215,0.0009194157843067755,1.8259425622914936e-05,0.0015402362554858833,0.00032222515805144003,2.7926180364458134e-05,0.0006047092132765358,0.0033404008051332616
